,acaibowls,asianfusion,bakeries,breakfast_brunch,bubbletea,cafes,coffee,cupcakes,desserts,french,gluten_free,greek,indpak,italian,japanese,mediterranean,mideastern,newamerican,persian,pizza,salad,sandwiches,seafood,sushi,thai,turkish,vegetarian,vietnamese,wine_bars,salvadoran,price_1_percentage,price_2_percentage,price_3_percentage,price_4_percentage,rate_1_percentage,rate_1.5_percentage,rate_2_percentage,rate_2.5_percentage,rate_3_percentage,rate_3.5_percentage,rate_4_percentage,rate_4.5_percentage,rate_5_percentage,zip_code,count,latitude,longitude,income,city
1223,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0.4946236559139785,0.5053763440860215,0.0,0.0,0.0,0.053763440860215055,0.08602150537634409,0.07526881720430108,0.0967741935483871,0.26881720430107525,0.17204301075268819,0.20430107526881722,0.043010752688172046,95482,93,39.1496874146593,-123.20444793822374,46462,Ukiah
1224,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,95485,7,39.16324171948045,-122.90969082818172,37009,Upper Lake
1225,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.05263157894736842,0.0,0.07894736842105263,0.07894736842105263,0.18421052631578946,0.2631578947368421,0.3157894736842105,0.02631578947368421,95490,38,39.40365159760543,-123.35208763119259,42326,Willits
1226,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0.4418604651162791,0.5581395348837209,0.0,0.0,0.023255813953488372,0.0,0.0,0.06976744186046512,0.11627906976744186,0.20930232558139536,0.3023255813953488,0.2558139534883721,0.023255813953488372,95492,43,38.54560620222375,-122.80759387620228,91077,Windsor
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95497,1,38.69955,-123.42669,76759,Sea Ranch
1228,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0.39344262295081966,0.5737704918032787,0.02459016393442623,0.00819672131147541,0.0,0.0,0.01639344262295082,0.04918032786885246,0.09836065573770492,0.3114754098360656,0.3114754098360656,0.21311475409836064,0.0,95501,122,40.79656058422628,-124.16566443396776,40629,Eureka
1229,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.47058823529411764,0.47058823529411764,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.11764705882352941,95503,17,40.7738840022604,-124.1556203091352,51412,Eureka
1230,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.2962962962962963,0.18518518518518517,0.037037037037037035,0.14814814814814814,95519,27,40.94657859714932,-124.10000867403622,52522,McKinleyville
1231,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0.38095238095238093,0.5714285714285714,0.047619047619047616,0.0,0.0,0.0,0.011904761904761904,0.03571428571428571,0.09523809523809523,0.2857142857142857,0.30952380952380953,0.23809523809523808,0.023809523809523808,95521,84,40.87657052046965,-124.08461707829115,34352,Arcata
1232,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95524,1,40.847282,-124.066864,70435,Bayside
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,95525,4,40.886051,-124.0000989,50401,Blue Lake
1234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95528,1,40.5376290014869,-124.05972840763599,54500,Carlotta
1235,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0.4666666666666667,0.5111111111111111,0.0,0.022222222222222223,0.0,0.044444444444444446,0.044444444444444446,0.1111111111111111,0.17777777777777778,0.26666666666666666,0.2222222222222222,0.13333333333333333,0.0,95531,45,41.760913740034106,-124.18732413299604,41882,Crescent City
1236,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,95536,7,40.84741684027429,-118.38714056063057,49185,Ferndale
1237,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0.35714285714285715,0.6428571428571429,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.10714285714285714,0.25,0.32142857142857145,0.14285714285714285,0.07142857142857142,0.03571428571428571,95540,28,40.590523955255996,-124.15341624452164,46527,Fortuna
1238,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3888888888888889,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.5,0.1111111111111111,0.0,95542,18,40.09051493948779,-123.79450605916084,31458,Garberville
1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95543,1,41.874966929142,-123.844717528768,51477,Gasquet
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95546,1,41.048644,-123.673903,25708,Hoopa
1241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,95548,9,41.54515982053053,-124.05394259604802,32232,Klamath
1242,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,95551,2,40.634057,-124.21608195000002,37155,Loleta
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95552,1,40.452498857049996,-123.50834082122,25388,Mad River
1244,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95553,2,40.235864440838796,-123.82412268945,26120,Miranda
1245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95554,1,40.266526713967295,-123.872705027461,56944,Myers Flat
1246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95555,2,41.28766025,-124.06012345,37656,Orick
1247,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,95560,5,40.11957346896678,-123.822439938518,52169,Redway
1248,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,95562,4,40.49441006516562,-124.10270986944772,35061,Rio Dell
1249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,95564,2,40.80016222405629,-124.19536474822449,36667,Samoa
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,95565,2,40.48479955,-124.10072825,40962,Scotia
1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,95567,3,40.86256282832914,-123.04767502834402,46053,Smith River
1252,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,95570,11,41.0607700694726,-124.13942317974121,56167,Trinidad
1253,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,95573,11,40.937742678442994,-123.6299788726252,37778,Willow Creek
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,95585,2,39.871316114246994,-123.72118284322501,27656,Leggett
1255,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,95589,6,40.03496097602627,-124.057149057804,53063,Whitethorn
1256,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.0,95602,19,39.00212313697513,-121.0928089272292,67439,Auburn
1257,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0.525,0.4666666666666667,0.008333333333333333,0.0,0.0,0.03333333333333333,0.016666666666666666,0.11666666666666667,0.14166666666666666,0.18333333333333332,0.3,0.2,0.008333333333333333,95603,120,38.91693289191958,-121.077396836643,62738,Auburn
1258,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.0,95605,11,38.58988063837379,-121.5385574701727,42450,West Sacramento
1259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,95606,9,38.734662428846576,-122.1407501443793,51389,Brooks
1260,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,95607,2,38.720930898959004,-122.0957155994005,67000,Capay
1261,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0.3170731707317073,0.6829268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.21951219512195122,0.4634146341463415,0.2926829268292683,0.0,95608,41,38.63144450833008,-121.32966314914093,58433,Carmichael
1262,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0.41818181818181815,0.5636363636363636,0.01818181818181818,0.0,0.0,0.0,0.0,0.01818181818181818,0.07272727272727272,0.2545454545454545,0.41818181818181815,0.21818181818181817,0.01818181818181818,95610,55,38.68459043101501,-121.27644871669108,54385,Citrus Heights
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,95612,2,38.41537988562445,-121.554136070212,84000,Clarksburg
1264,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.5,0.0,95614,8,38.88785028237694,-121.01538224537799,102035,Cool
1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,95615,2,38.33039775,-121.57103,57880,Courtland
1266,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.5245901639344263,0.45901639344262296,0.01639344262295082,0.0,0.0,0.0,0.0,0.00819672131147541,0.13114754098360656,0.3360655737704918,0.4426229508196721,0.08196721311475409,0.0,95616,122,38.54084144880086,-121.75108354002728,50000,Davis
1267,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,95618,11,38.54626758170738,-121.71279721331129,85354,Davis
1268,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,95619,11,38.69436550147903,-120.81561381821484,60496,Diamond Springs
1269,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.7291666666666666,0.2708333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.14583333333333334,0.16666666666666666,0.25,0.125,0.0625,95620,48,38.456403186741426,-121.8323496191161,74053,Dixon
1270,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5,0.0,95621,12,38.690314279062406,-121.31494222888323,54543,Citrus Heights
1271,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,95623,5,38.68182136,-120.85086232,62026,El Dorado
1272,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0.4,0.5866666666666667,0.013333333333333334,0.0,0.0,0.0,0.013333333333333334,0.0,0.04,0.30666666666666664,0.3466666666666667,0.26666666666666666,0.02666666666666667,95624,75,38.42193616988766,-121.36711253513486,89075,Elk Grove
1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95625,1,38.34965,-121.90868999999999,57786,Elmira
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95626,1,38.75116,-121.48426,58108,Elverta
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95627,1,38.695461273193395,-122.01815032959,61411,Esparto
1276,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0.41935483870967744,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.41935483870967744,0.41935483870967744,0.0,95628,31,38.65449477219558,-121.26558645112499,76063,Fair Oaks
1277,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.4032258064516129,0.5725806451612904,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.0,0.008064516129032258,0.008064516129032258,0.04032258064516129,0.1774193548387097,0.4596774193548387,0.27419354838709675,0.024193548387096774,95630,124,38.66802593749383,-121.15090222441236,106843,Folsom
1278,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,95631,3,39.00841916889507,-120.83826642400034,76742,Foresthill
1279,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0.6415094339622641,0.3584905660377358,0.0,0.0,0.018867924528301886,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.09433962264150944,0.1320754716981132,0.2641509433962264,0.18867924528301888,0.05660377358490566,95632,53,38.262659129056495,-121.30037169474028,68795,Galt
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,95633,2,38.8539783754674,-120.85466755776501,73393,Garden Valley
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,95634,9,38.90967520693604,-120.82108911894014,50673,Georgetown
1282,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,95640,12,38.34496127528646,-120.93685378648676,67647,Ione
1283,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,95641,9,38.13586005733506,-121.59344076114364,41979,Isleton
1284,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0.42,0.52,0.06,0.0,0.0,0.02,0.06,0.16,0.14,0.38,0.14,0.1,0.0,95642,50,38.35847502859584,-120.78515957912695,53357,Jackson
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95645,1,38.803402,-121.7213,41607,Knights Landing
1286,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0.5517241379310345,0.4367816091954023,0.011494252873563218,0.0,0.0,0.034482758620689655,0.034482758620689655,0.11494252873563218,0.16091954022988506,0.22988505747126436,0.26436781609195403,0.14942528735632185,0.011494252873563218,95648,87,38.873295484194436,-121.29676945077412,78716,Lincoln
1287,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.3125,0.3125,0.0625,95650,16,38.818594831719096,-121.1909158798258,88729,Loomis
1288,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,95651,6,38.8086865,-120.90559116666668,77759,Lotus
1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95653,1,38.6813285295014,-121.96769099999999,59583,Madison
1290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95655,1,38.542795073979,-121.261596679688,78375,Mather
1291,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,0.0,95658,8,38.87453394803466,-121.13184783346712,78790,Newcastle
1292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95659,1,38.9095908,-121.5434258,52153,East Nicolaus
1293,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.36363636363636365,0.3181818181818182,0.0,95660,22,38.66980698646598,-121.3818387956405,41116,North Highlands
1294,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0.2361111111111111,0.7638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.2222222222222222,0.5138888888888888,0.20833333333333334,0.027777777777777776,95661,72,38.74640308685685,-121.25243665983079,78119,Roseville
1295,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.35294117647058826,0.29411764705882354,0.11764705882352941,95662,17,38.677199667357,-121.21539401428112,75554,Orangevale
1296,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,95663,4,38.84822787261962,-121.1673724468995,102826,Penryn
1297,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,95665,9,38.41058227915377,-120.67418854047823,68388,Pine Grove
1298,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.09090909090909091,95666,11,38.46353505285866,-120.53187140840684,51801,Pioneer
1299,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0.42452830188679247,0.5377358490566038,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.02830188679245283,0.03773584905660377,0.08490566037735849,0.11320754716981132,0.22641509433962265,0.2641509433962264,0.18867924528301888,0.04716981132075472,95667,106,38.72218492085491,-120.80849362198168,61623,Placerville
1300,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,95669,7,38.478162463169646,-120.84884207282371,71307,Plymouth
1301,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.22972972972972974,0.44594594594594594,0.21621621621621623,0.02702702702702703,95670,74,38.597981694180795,-121.28135022011723,60733,Rancho Cordova
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95672,1,38.651325,-121.065624,95524,El Dorado Hills
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,95673,4,38.68928963047563,-121.45005679131049,57715,Rio Linda
1304,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0.36,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.34,0.3,0.1,95677,50,38.79567871792421,-121.2344017901858,81223,Rocklin
